sample_index,time,x,y,session_id,participant_id,source_type,start_x,start_y,target_x,target_y,sample_interval_ms,bot_seed,planned_duration_s,control_x,control_y,noise_amplitude_px,generator_version
52,0.259176,503,412,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
53,0.264161,503,412,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
54,0.269168,502,411,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
55,0.27433,501,411,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
56,0.279431,500,411,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
57,0.284448,499,410,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
58,0.289512,499,410,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
59,0.29426,498,410,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
60,0.299535,497,409,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
61,0.304604,496,409,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
62,0.309819,495,409,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
63,0.31482,493,409,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
64,0.319828,492,408,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
65,0.325036,491,408,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
66,0.329844,490,408,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
67,0.334749,489,408,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
68,0.33983,488,408,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
69,0.344549,486,408,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
70,0.349797,485,407,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
71,0.354938,483,407,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
72,0.360191,482,407,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
73,0.365235,480,407,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
74,0.370411,478,406,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
75,0.375233,476,406,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
76,0.380502,474,405,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
77,0.385725,472,404,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
78,0.390678,470,404,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
79,0.395795,467,403,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
80,0.401073,465,402,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
81,0.40606,462,402,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
82,0.410925,459,401,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
83,0.416119,456,401,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
84,0.421175,453,400,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
85,0.42606,450,400,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
86,0.431007,447,399,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
87,0.435806,443,399,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
88,0.44093,439,399,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
89,0.446122,435,399,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
90,0.451324,430,398,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
91,0.456363,425,398,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
92,0.461358,420,398,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
93,0.466589,414,398,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
94,0.471323,409,398,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
95,0.476065,403,398,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
96,0.481055,396,397,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
97,0.486159,389,397,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
98,0.491013,382,397,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
99,0.496026,375,397,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
100,0.501121,367,397,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
101,0.50588,359,397,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
102,0.510881,351,397,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
103,0.515995,342,398,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
104,0.521277,333,399,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
105,0.526017,325,400,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
106,0.531213,316,402,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
107,0.536191,307,404,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
108,0.541166,299,406,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
109,0.546047,291,409,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
110,0.550785,284,411,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
111,0.555872,276,414,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
112,0.560956,269,417,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
113,0.566066,262,420,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
114,0.571088,255,423,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
115,0.576324,249,426,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
116,0.581459,243,428,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
117,0.586229,237,431,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
118,0.59097,232,433,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
119,0.595709,228,435,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
120,0.600745,223,437,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
121,0.605679,219,439,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
122,0.610542,215,440,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
123,0.615332,211,442,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
124,0.620058,208,443,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
125,0.625235,204,445,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
126,0.630103,201,447,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
127,0.635215,198,448,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
128,0.640279,195,450,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
129,0.645273,193,451,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
130,0.650282,191,453,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
131,0.655302,188,455,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
132,0.660266,186,456,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
133,0.665229,184,458,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
134,0.670484,182,459,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
135,0.67546,181,460,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
136,0.680592,179,462,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
137,0.685825,177,463,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
138,0.690616,176,464,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
139,0.695915,174,465,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
140,0.700847,173,466,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
141,0.705942,172,466,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
142,0.710902,170,467,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
143,0.715869,169,468,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
144,0.720979,168,468,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
145,0.72581,167,469,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
146,0.730979,166,470,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
147,0.735957,165,470,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
148,0.740976,164,471,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
149,0.745916,163,471,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
150,0.75105,162,472,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
151,0.756158,161,473,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
152,0.761106,161,473,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
153,0.766117,160,474,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
154,0.77117,159,474,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
155,0.776163,159,475,session_14,P04,bot_adversarial,528,419,139,490,5,42548,1.0,314.36098374089835,349.63975598886566,0.0,bots_v1
