sample_index,time,x,y,session_id,participant_id,source_type,start_x,start_y,target_x,target_y,sample_interval_ms,bot_seed,planned_duration_s,control_x,control_y,noise_amplitude_px,generator_version
25,0.124403,401,362,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
26,0.129636,402,362,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
27,0.134714,402,362,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
28,0.139997,403,363,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
29,0.145121,403,363,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
30,0.150296,403,364,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
31,0.155208,404,364,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
32,0.159919,404,364,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
33,0.165085,405,365,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
34,0.170341,405,365,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
35,0.17516,406,365,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
36,0.180323,406,366,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
37,0.185531,406,366,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
38,0.190324,407,366,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
39,0.195142,407,367,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
40,0.200117,408,367,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
41,0.205125,408,368,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
42,0.209991,409,368,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
43,0.215132,409,369,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
44,0.21985,410,369,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
45,0.224642,410,370,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
46,0.229617,411,371,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
47,0.234554,411,371,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
48,0.239495,412,372,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
49,0.24468,412,372,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
50,0.249812,413,373,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
51,0.254558,414,374,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
52,0.259367,414,374,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
53,0.264593,415,375,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
54,0.269759,416,375,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
55,0.274488,416,376,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
56,0.279454,417,376,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
57,0.284175,418,377,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
58,0.289012,419,377,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
59,0.29408,419,378,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
60,0.299141,420,379,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
61,0.304204,421,379,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
62,0.309456,422,380,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
63,0.314186,423,381,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
64,0.319409,424,382,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
65,0.324689,425,383,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
66,0.329482,426,384,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
67,0.334715,427,385,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
68,0.339724,428,386,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
69,0.344454,429,388,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
70,0.349543,431,389,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
71,0.35429,432,390,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
72,0.358991,433,391,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
73,0.363742,435,392,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
74,0.368864,436,394,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
75,0.374101,438,395,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
76,0.37919,440,396,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
77,0.384176,442,397,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
78,0.389042,444,399,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
79,0.394173,446,400,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
80,0.398925,448,401,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
81,0.404108,451,403,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
82,0.409074,453,405,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
83,0.413798,456,407,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
84,0.4185,458,408,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
85,0.42368,461,411,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
86,0.428925,465,413,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
87,0.433874,468,416,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
88,0.439168,472,419,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
89,0.444399,476,422,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
90,0.449355,480,425,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
91,0.454319,485,428,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
92,0.45947,490,431,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
93,0.464712,495,435,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
94,0.469793,501,438,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
95,0.47472,507,441,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
96,0.479797,513,444,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
97,0.484754,520,447,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
98,0.489653,527,450,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
99,0.494507,535,453,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
100,0.499565,543,456,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
101,0.504421,551,458,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
102,0.50914,559,460,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
103,0.514162,568,463,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
104,0.51904,577,465,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
105,0.524323,587,467,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
106,0.529252,596,469,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
107,0.534541,606,472,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
108,0.539381,615,473,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
109,0.544252,624,475,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
110,0.549031,633,476,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
111,0.553795,642,477,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
112,0.558812,650,478,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
113,0.563807,658,479,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
114,0.568608,666,479,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
115,0.57345,674,479,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
116,0.578152,681,479,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
117,0.583321,688,479,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
118,0.588124,694,478,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
119,0.593205,701,477,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
120,0.598181,706,476,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
121,0.603336,712,475,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
122,0.608484,718,474,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
123,0.613711,723,473,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
124,0.618902,728,472,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
125,0.624067,732,471,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
126,0.628877,736,470,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
127,0.633975,740,469,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
128,0.639019,743,469,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
129,0.644308,747,468,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
130,0.649103,750,468,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
131,0.654165,753,467,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
132,0.659265,756,467,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
133,0.663984,758,466,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
134,0.669019,761,466,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
135,0.673743,763,466,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
136,0.678962,765,465,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
137,0.683998,767,465,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
138,0.689246,769,464,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
139,0.69444,771,464,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
140,0.699569,773,463,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
141,0.704393,775,462,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
142,0.709572,777,462,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
143,0.714572,778,461,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
144,0.719584,780,461,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
145,0.72434,781,460,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
146,0.729536,783,460,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
147,0.734472,784,459,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
148,0.739492,785,459,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
149,0.74476,787,458,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
150,0.749764,788,458,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
151,0.754715,789,457,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
152,0.759524,790,457,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
153,0.764775,791,457,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
154,0.769673,792,457,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
155,0.774644,793,457,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
156,0.779881,794,456,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
157,0.784885,795,456,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
158,0.789763,796,456,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
159,0.794756,796,456,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
160,0.8,797,455,session_14,P10,bot_adversarial,393,353,820,447,5,43370,1.0,575.5971947398193,540.3776366606079,0.0,bots_v1
