sample_index,time,x,y,session_id,participant_id,source_type,start_x,start_y,target_x,target_y,sample_interval_ms,bot_seed,planned_duration_s,control_x,control_y,noise_amplitude_px,generator_version
66,0.330479,271,507,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
67,0.335665,271,506,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
68,0.340475,270,505,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
69,0.345369,270,504,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
70,0.350439,269,503,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
71,0.355185,268,502,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
72,0.359944,267,501,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
73,0.364786,266,500,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
74,0.369665,266,499,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
75,0.374714,265,498,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
76,0.379542,263,497,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
77,0.38443,262,495,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
78,0.389544,261,494,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
79,0.394565,260,492,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
80,0.39976,259,491,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
81,0.404825,258,489,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
82,0.410053,257,487,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
83,0.41492,256,485,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
84,0.419729,255,483,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
85,0.424466,254,481,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
86,0.42928,254,478,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
87,0.43421,253,476,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
88,0.439126,251,473,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
89,0.444049,250,470,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
90,0.448843,249,467,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
91,0.453855,247,464,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
92,0.459062,246,460,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
93,0.463967,244,457,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
94,0.468945,242,453,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
95,0.473886,240,448,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
96,0.478615,238,444,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
97,0.483672,236,439,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
98,0.488886,234,434,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
99,0.493877,232,429,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
100,0.49879,230,423,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
101,0.503917,228,417,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
102,0.508911,227,411,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
103,0.51383,226,405,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
104,0.518725,225,399,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
105,0.523725,224,392,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
106,0.528724,224,386,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
107,0.53373,224,379,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
108,0.5387,224,373,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
109,0.543747,225,366,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
110,0.548743,225,360,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
111,0.553605,226,354,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
112,0.558423,227,348,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
113,0.563358,227,342,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
114,0.568489,228,337,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
115,0.573217,228,332,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
116,0.57837,229,327,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
117,0.583555,229,322,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
118,0.588406,230,317,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
119,0.593273,230,313,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
120,0.598118,231,310,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
121,0.603161,232,306,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
122,0.607934,233,303,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
123,0.613091,233,299,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
124,0.617819,234,296,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
125,0.622893,235,293,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
126,0.628062,236,291,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
127,0.632915,237,288,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
128,0.63821,238,286,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
129,0.64328,240,283,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
130,0.648028,241,281,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
131,0.653324,242,279,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
132,0.658319,242,277,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
133,0.663096,243,276,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
134,0.668208,244,274,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
135,0.673249,245,272,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
136,0.678293,245,271,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
137,0.683356,246,269,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
138,0.688645,246,268,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
139,0.69342,247,267,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
140,0.698339,247,266,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
141,0.703129,247,265,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
142,0.707842,248,264,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
143,0.71266,248,263,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
144,0.717745,248,262,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
145,0.722956,249,261,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
146,0.728033,249,260,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
147,0.732851,249,259,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
148,0.738064,250,258,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
149,0.742864,250,257,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
150,0.748046,251,256,session_14,P01,bot_adversarial,290,532,262,235,5,42137,1.0,174.1653011573911,393.10057766866345,0.0,bots_v1
