sample_index,time,x,y,session_id,participant_id,source_type,start_x,start_y,target_x,target_y,sample_interval_ms,bot_seed,planned_duration_s,control_x,control_y,noise_amplitude_px,generator_version
23,0.115377,207,527,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
24,0.120314,207,527,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
25,0.125089,208,526,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
26,0.13008,208,526,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
27,0.13481,209,525,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
28,0.139917,209,525,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
29,0.144763,210,525,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
30,0.149948,210,524,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
31,0.155155,211,524,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
32,0.159985,211,524,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
33,0.165118,212,523,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
34,0.170334,213,522,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
35,0.175578,213,522,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
36,0.18056,214,521,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
37,0.185839,214,521,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
38,0.190716,215,520,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
39,0.195618,216,520,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
40,0.200368,216,519,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
41,0.205622,217,519,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
42,0.210865,218,518,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
43,0.215743,218,517,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
44,0.220911,219,517,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
45,0.225924,220,516,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
46,0.230691,220,516,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
47,0.235643,221,515,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
48,0.240511,222,515,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
49,0.245222,223,514,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
50,0.250456,224,514,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
51,0.255511,224,513,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
52,0.260336,225,513,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
53,0.265578,226,512,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
54,0.270396,227,511,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
55,0.275359,228,511,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
56,0.280546,229,510,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
57,0.285712,230,509,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
58,0.290791,231,508,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
59,0.295567,232,507,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
60,0.300388,233,506,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
61,0.305373,235,505,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
62,0.310091,236,504,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
63,0.314941,237,503,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
64,0.320087,238,502,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
65,0.325061,240,501,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
66,0.330311,241,500,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
67,0.335539,243,499,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
68,0.340458,244,498,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
69,0.345454,246,497,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
70,0.350517,248,496,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
71,0.355695,250,495,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
72,0.360395,251,494,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
73,0.365318,254,493,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
74,0.370329,256,491,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
75,0.375438,258,490,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
76,0.380674,261,488,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
77,0.385475,263,487,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
78,0.390208,265,485,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
79,0.395157,268,483,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
80,0.400144,271,481,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
81,0.405156,274,479,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
82,0.409902,277,477,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
83,0.414733,281,474,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
84,0.419659,285,472,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
85,0.424382,288,469,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
86,0.429197,292,467,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
87,0.434084,297,464,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
88,0.439213,302,462,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
89,0.444229,307,459,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
90,0.449396,313,456,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
91,0.454365,319,454,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
92,0.459226,325,451,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
93,0.463956,332,448,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
94,0.468719,339,446,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
95,0.473632,347,443,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
96,0.478586,355,440,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
97,0.483424,363,437,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
98,0.488394,372,434,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
99,0.493547,382,431,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
100,0.498571,393,428,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
101,0.503496,403,425,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
102,0.508775,415,422,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
103,0.513712,426,419,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
104,0.518729,437,417,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
105,0.523925,450,415,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
106,0.529124,462,413,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
107,0.534244,474,411,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
108,0.539454,487,410,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
109,0.544704,499,410,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
110,0.549612,510,410,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
111,0.554453,521,411,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
112,0.559623,532,412,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
113,0.564725,543,413,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
114,0.569925,553,415,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
115,0.574843,563,417,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
116,0.579895,572,419,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
117,0.585031,580,420,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
118,0.589823,588,422,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
119,0.595114,596,424,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
120,0.599893,603,426,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
121,0.604977,610,427,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
122,0.60983,616,429,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
123,0.614626,621,430,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
124,0.619446,627,432,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
125,0.624385,632,433,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
126,0.629491,637,434,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
127,0.634677,641,435,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
128,0.639972,646,437,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
129,0.645179,650,438,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
130,0.65018,654,439,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
131,0.655342,657,440,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
132,0.660578,661,442,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
133,0.665553,664,443,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
134,0.670337,667,444,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
135,0.67549,670,445,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
136,0.680393,672,447,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
137,0.685349,675,448,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
138,0.690073,677,449,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
139,0.695172,679,450,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
140,0.700229,682,451,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
141,0.705455,684,452,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
142,0.710421,686,453,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
143,0.715461,688,454,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
144,0.720315,689,454,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
145,0.725597,691,455,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
146,0.730639,693,456,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
147,0.735937,694,456,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
148,0.741184,696,457,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
149,0.746168,697,457,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
150,0.750927,699,458,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
151,0.755998,700,458,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
152,0.761197,701,459,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
153,0.766441,703,460,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
154,0.771615,704,460,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
155,0.776675,705,461,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
156,0.781677,706,461,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
157,0.786634,707,462,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
158,0.791539,708,462,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
159,0.796493,709,463,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
160,0.801533,710,464,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
161,0.806302,711,464,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
162,0.811357,712,465,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
163,0.81634,713,465,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
164,0.821406,714,466,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
165,0.826556,715,466,session_14,P09,bot_adversarial,196,536,737,477,5,43233,1.0,446.3725440685008,321.94146340777843,0.0,bots_v1
