file_name,source_file,session_id,participant_id,status,notes,curvature_status,timing_status,curvature_method,curvature_coverage_pct,curvature_used_points,curvature_total_points,curvature_excluded_ranges,curvature_reversal_count,curvature_sparse_gap_count,num_resample_points,smoothing_window,power_law_beta,power_law_r,trajectory_id,source_type,bot_seed,planned_duration_s,control_x,control_y,noise_amplitude_px,generator_version,sample_count,moving_position_count,path_length,direct_distance,path_ratio,max_chord_dev_px,duration_s,mean_speed_px_s,stationary_interval_s,median_sample_interval_ms,max_sample_interval_ms,peak_to_mean_speed,target_center_distance,total_angle_change,mean_curvature,max_curvature,p95_curvature,max_source_step_px,smoothing_span_px,curvature_std
P11.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_01/P11.csv,session_01,P11,ok,,estimated,ok,local_mask_v1,93.93939393939395,94,94,"[{""start_s_px"": 0.0, ""end_s_px"": 14.483763359027723, ""reason"": ""endpoint""}, {""start_s_px"": 463.48042748888713, ""end_s_px"": 477.96419084791484, ""reason"": ""endpoint""}]",0,0,100,7,-0.008800584267823134,0.2106322574872208,50da49a9,bot_noisy,154178492,1.0,,,12.0,bots_v1,124,123,477.9641908479144,467.4109540864441,1.0225780689759327,13.70314483219288,0.9498964579979656,503.17504273601367,0.0009147910022875,5.766791997302789,19.95587499550311,1.0682116007222346,505.45128350811416,18.936718468979016,0.0061560012144812395,0.021345131111080277,0.016762273464014148,10.63014581273465,28.967526718055446,0.004618141005359194
P12.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_01/P12.csv,session_01,P12,ok,,estimated,ok,local_mask_v1,93.93939393939392,94,94,"[{""start_s_px"": 0.0, ""end_s_px"": 15.404029292109232, ""reason"": ""endpoint""}, {""start_s_px"": 492.9289373474955, ""end_s_px"": 508.3329666396047, ""reason"": ""endpoint""}]",0,0,100,7,0.0010089227228164614,-0.018897726054266248,26c06ab4,bot_curved,3317388673,1.0,645.828060759006,320.1683421646876,0.0,bots_v1,87,87,508.33296663960454,474.4733922992943,1.0713624302012532,78.43432446160237,0.959552458996768,529.7604751813957,0.0,10.389375001977875,34.627458000613814,1.1184106858488676,485.3411171536984,9.182100451473463,0.002539236907494285,0.007469587769334171,0.005264683669509698,18.439088914585774,30.808058584218465,0.001872154486498558
P13.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_01/P13.csv,session_01,P13,ok,,estimated,ok,local_mask_v1,93.93939393939394,94,94,"[{""start_s_px"": 0.0, ""end_s_px"": 16.641578701966132, ""reason"": ""endpoint""}, {""start_s_px"": 532.5305184629161, ""end_s_px"": 549.1720971648823, ""reason"": ""endpoint""}]",0,0,100,7,-0.00476886901409276,0.15012586729863955,e97ae77b,bot_linear,4220637280,1.0,,,0.0,bots_v1,101,101,549.1720971648821,547.1352666388815,1.0037227184029154,0.6049692282374216,0.9608817920016008,571.529299166871,0.0,8.14745799652884,35.10345799440984,1.0206617477278654,565.0106193692292,15.419710281232927,0.0015572931601626878,0.004483590939552229,0.003424204543916712,20.396078054371138,33.283157403932265,0.001088096414835976
P14.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_01/P14.csv,session_01,P14,ok,,estimated,ok,local_mask_v1,93.93939393939395,94,94,"[{""start_s_px"": 0.0, ""end_s_px"": 14.815440772203601, ""reason"": ""endpoint""}, {""start_s_px"": 474.0941047105152, ""end_s_px"": 488.9095454827188, ""reason"": ""endpoint""}]",0,0,100,7,0.0013408495880131682,-0.027630865291147,4e702b60,bot_curved,3571501417,1.0,650.894946984115,287.43620524964155,0.0,bots_v1,105,104,488.9095454827186,466.47615158762403,1.0480911914119164,61.70519093427468,0.9616592909951578,508.4020401620395,0.0008911659970181,6.025020498782424,35.678499996720305,1.0803159173556431,487.090340696672,12.092609744760159,0.0025424323780090514,0.0065316807257680565,0.005968868475371158,19.026297590440446,29.630881544407202,0.0017619404081233806
P15.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_01/P15.csv,session_01,P15,ok,,estimated,ok,local_mask_v1,93.93939393939397,94,94,"[{""start_s_px"": 0.0, ""end_s_px"": 8.643782634297654, ""reason"": ""endpoint""}, {""start_s_px"": 276.6010442975249, ""end_s_px"": 285.24482693182256, ""reason"": ""endpoint""}]",0,0,100,7,-0.001201710826198201,0.0216565231616108,fd394c27,bot_noisy,4112643234,1.0,,,7.551489919214617,bots_v1,97,96,285.2448269318225,278.01618657912707,1.0260007895282675,8.790855058018018,0.9207226250000532,309.80538458236106,0.0009129170066444,9.041270997840911,29.706417000852525,1.057525006835642,285.3944638566067,19.4772251672583,0.012301567396855282,0.03374315064846867,0.026118156788596223,9.055385138137417,17.28756526859531,0.007711357281343519
P16.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_01/P16.csv,session_01,P16,review,Excluded windows around 1 exact direction reversals; Curvature describes retained portions only (86.9% of path length),partial_estimate,ok,local_mask_v1,86.86868686868686,88,94,"[{""start_s_px"": 0.0, ""end_s_px"": 13.28390259518081, ""reason"": ""endpoint""}, {""start_s_px"": 425.08488304578594, ""end_s_px"": 438.36878564096673, ""reason"": ""endpoint""}, {""start_s_px"": 384.6671745981129, ""end_s_px"": 411.2349797884745, ""reason"": ""direction_reversal""}]",1,0,100,7,0.282539100636465,-0.3160045809521523,fa856b20,human,,,,,,,176,58,438.36878564096673,401.2044366653988,1.0926319491490635,41.19346270784982,1.2201703340033418,359.268516390406,0.6570252909950796,5.846790998475681,29.691958996409085,4.3736423108745335,412.93340867505503,11.788210661062868,0.005399246464217436,0.04310224516362461,0.024306249277307127,26.627053911388696,26.56780519036162,0.007788158995353325
P17.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_01/P17.csv,session_01,P17,review,Excluded windows touching 1 sparse source gaps; Excluded windows around 3 exact direction reversals; Curvature describes retained portions only (56.6% of path length),partial_estimate,ok,local_mask_v1,56.565656565656546,59,94,"[{""start_s_px"": 0.0, ""end_s_px"": 14.425791902643788, ""reason"": ""endpoint""}, {""start_s_px"": 461.62534088460126, ""end_s_px"": 476.051132787245, ""reason"": ""endpoint""}, {""start_s_px"": 30.883303622173173, ""end_s_px"": 167.3499421363629, ""reason"": ""sparse_source""}, {""start_s_px"": 323.085640213399, ""end_s_px"": 351.93722401868655, ""reason"": ""direction_reversal""}, {""start_s_px"": 326.91406733814523, ""end_s_px"": 355.76565114343276, ""reason"": ""direction_reversal""}, {""start_s_px"": 328.32828090051834, ""end_s_px"": 357.17986470580587, ""reason"": ""direction_reversal""}]",3,1,100,7,0.48905416979597593,-0.5850192479686412,9055120c,human,,,,,,,110,54,476.0511327872448,454.00991178607546,1.04854788503286,36.09392564918578,0.8210253750003176,579.8251153772935,0.2942876230008551,5.742166002164595,42.39299999608198,7.50490063425582,456.93106701120684,20.153126743137886,0.008025850812964792,0.04007811910270849,0.026494925425032394,107.61505470890214,28.851583805287575,0.009918635948715053
P18.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_01/P18.csv,session_01,P18,review,Excluded windows touching 1 sparse source gaps; Curvature describes retained portions only (66.7% of path length),partial_estimate,ok,local_mask_v1,66.66666666666666,67,94,"[{""start_s_px"": 0.0, ""end_s_px"": 13.928978893300073, ""reason"": ""endpoint""}, {""start_s_px"": 445.72732458560233, ""end_s_px"": 459.65630347890243, ""reason"": ""endpoint""}, {""start_s_px"": 17.15576970676835, ""end_s_px"": 138.66200564091375, ""reason"": ""sparse_source""}]",0,1,100,7,0.5366786768770769,-0.7405923691485975,f26ddb0a,human,,,,,,,117,57,459.6563034789024,442.6386788341028,1.038445859927161,22.087992910498308,0.8534882919993834,538.5619320003917,0.3102481669775443,5.737916999350945,37.9430419998244,7.546392095006441,468.97547910311897,13.129530661392712,0.009129715857207054,0.07987056049810431,0.029538877787807984,93.64827814754524,27.857957786600146,0.013257088588162966
P19.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_01/P19.csv,session_01,P19,ok,,estimated,ok,local_mask_v1,93.93939393939394,94,94,"[{""start_s_px"": 0.0, ""end_s_px"": 14.772700839390104, ""reason"": ""endpoint""}, {""start_s_px"": 472.72642686048334, ""end_s_px"": 487.49912769987344, ""reason"": ""endpoint""}]",0,0,100,7,0.633980418200245,-0.4204422908091037,905628b9,human,,,,,,,78,44,487.4991276998734,465.55987799637546,1.0471244425054789,30.62549131459091,0.6363983749979525,766.0282408820448,0.16953595700761065,5.745499998738607,21.932167001068592,3.662234360973993,466.37752947585284,9.343212485929518,0.005208799606971236,0.06036338130840986,0.024585975546516523,49.03060268852505,29.54540167878021,0.010569868902420362
P20.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_01/P20.csv,session_01,P20,ok,,estimated,ok,local_mask_v1,93.93939393939394,94,94,"[{""start_s_px"": 0.0, ""end_s_px"": 12.7443038362509, ""reason"": ""endpoint""}, {""start_s_px"": 407.81772276002886, ""end_s_px"": 420.56202659627974, ""reason"": ""endpoint""}]",0,0,100,7,0.5826121171486693,-0.2834903333114683,bb8284a7,human,,,,,,,89,40,420.5620265962796,399.5322264849232,1.0526360546591602,50.65673970298298,0.7285770839953329,577.2375165713744,0.2604343329949188,5.730333003157291,32.077124997158535,4.753322233694269,433.78911927340914,5.394993409755126,0.004891202724788174,0.02544584185018177,0.015775440474242442,66.2117814289874,25.4886076725018,0.005622226318137336
P21.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_01/P21.csv,session_01,P21,ok,,estimated,ok,local_mask_v1,93.93939393939392,94,94,"[{""start_s_px"": 0.0, ""end_s_px"": 8.844305083600226, ""reason"": ""endpoint""}, {""start_s_px"": 283.0177626752073, ""end_s_px"": 291.8620677588075, ""reason"": ""endpoint""}]",0,0,100,7,0.4189555334401739,-0.28955880647232485,63763d96,human,,,,,,,83,32,291.8620677588074,275.0727176584403,1.0610360425537169,33.980105622856556,0.6171305829993798,472.9340528552297,0.28566149999824125,5.750187498051653,26.893875001405775,3.5620167501867503,284.9087573241651,3.6122907610544237,0.006642942279216546,0.04247049647975473,0.02172049777850642,40.85339643163099,17.68861016720045,0.008129554544939686
P22.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_01/P22.csv,session_01,P22,review,Excluded windows touching 2 sparse source gaps; Excluded windows around 1 exact direction reversals; Curvature describes retained portions only (41.4% of path length),partial_estimate,ok,local_mask_v1,41.41414141414141,44,94,"[{""start_s_px"": 0.0, ""end_s_px"": 21.022763137780995, ""reason"": ""endpoint""}, {""start_s_px"": 672.7284204089918, ""end_s_px"": 693.7511835467728, ""reason"": ""endpoint""}, {""start_s_px"": 135.89301576573243, ""end_s_px"": 283.280841237771, ""reason"": ""sparse_source""}, {""start_s_px"": 241.23531496220903, ""end_s_px"": 443.3933017147745, ""reason"": ""sparse_source""}, {""start_s_px"": 584.0349530548057, ""end_s_px"": 626.0804793303677, ""reason"": ""direction_reversal""}]",1,2,100,7,0.21201796131154427,-0.20716550062673153,75b19f54,human,,,,,,,79,21,693.7511835467727,668.6224644745344,1.0375828220070153,31.377946621174377,0.5714952080015792,1213.9230107855178,0.3203765009966446,5.727625499275704,28.486792005423922,5.931986366105194,651.4115442636859,9.462088540392923,0.003854988143507482,0.01911266486922732,0.016260783355974546,160.11246047700348,42.04552627556199,0.005452853837122721
P23.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_01/P23.csv,session_01,P23,ok,,estimated,ok,local_mask_v1,93.93939393939395,94,94,"[{""start_s_px"": 0.0, ""end_s_px"": 18.393116742242754, ""reason"": ""endpoint""}, {""start_s_px"": 588.5797357517681, ""end_s_px"": 606.9728524940109, ""reason"": ""endpoint""}]",0,0,100,7,0.0004220977271498417,-0.014904043233591853,916d65ca,bot_linear,4136647144,1.0,,,0.0,bots_v1,112,112,606.9728524940106,605.0595012062863,1.0031622531071898,0.7833940282815203,0.9752145000020392,622.3993311140691,0.0,6.474583002272993,30.990291998023167,1.0179022060917522,604.4476817723764,11.372500369963753,0.0013099790332057552,0.004849393938455057,0.002811437619284422,18.867962264113206,36.78623348448551,0.0009161410686925293
P24.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_01/P24.csv,session_01,P24,ok,,estimated,ok,local_mask_v1,93.93939393939392,94,94,"[{""start_s_px"": 0.0, ""end_s_px"": 9.078690655132501, ""reason"": ""endpoint""}, {""start_s_px"": 290.51810096424003, ""end_s_px"": 299.59679161937254, ""reason"": ""endpoint""}]",0,0,100,7,0.006758686663367188,-0.07009405705249691,85c78350,bot_curved,2846529621,1.0,168.14214654725384,254.63550290484648,0.0,bots_v1,97,96,299.59679161937254,273.4849173172078,1.0954782975175126,50.891289130423544,0.9350617500022054,320.4032157434158,0.0009112080006161,10.211437995167202,31.512041001406004,1.177400988174381,301.69189581425616,17.465669495611927,0.005492207613978528,0.018985237713639077,0.013067988378873427,10.0,18.157381310265002,0.004221220898538427
P25.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_01/P25.csv,session_01,P25,ok,,estimated,ok,local_mask_v1,93.93939393939394,94,94,"[{""start_s_px"": 0.0, ""end_s_px"": 23.17234281125368, ""reason"": ""endpoint""}, {""start_s_px"": 741.5149699601178, ""end_s_px"": 764.6873127713715, ""reason"": ""endpoint""}]",0,0,100,7,-0.00571549662660621,0.27678868512457494,a8bb6204,bot_noisy,320898448,1.0,,,12.0,bots_v1,111,111,764.6873127713715,761.4492760519246,1.00425246542519,10.91996573049862,0.9696804999985034,788.5971851270101,0.0,5.840083002112792,34.534499995061196,1.0109325402432843,775.3276726649192,8.653436355296096,0.0016396245929670551,0.006048021284251885,0.004839459772462189,27.294688127912362,46.34468562250736,0.0013730075016574741
P01.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_02/P01.csv,session_02,P01,review,Excluded windows touching 1 sparse source gaps; Curvature describes retained portions only (63.6% of path length),partial_estimate,ok,local_mask_v1,63.63636363636364,65,94,"[{""start_s_px"": 0.0, ""end_s_px"": 13.047325687101907, ""reason"": ""endpoint""}, {""start_s_px"": 417.514421987261, ""end_s_px"": 430.56174767436295, ""reason"": ""endpoint""}, {""start_s_px"": 125.25827496520424, ""end_s_px"": 249.35292633940804, ""reason"": ""sparse_source""}]",0,1,100,7,0.43496473504797023,-0.4068825273910775,557fa221,human,,,,,,,78,48,430.56174767436295,369.845913861435,1.164165214586298,40.692622078389576,0.6492727500008186,663.1446455650881,0.16012208299798655,5.7299170002807,36.49391700309931,7.185361071387548,344.70277051396033,16.54288735286167,0.011081411908881412,0.13128987918493268,0.06957426356893574,98.0,26.094651374203814,0.02418625686008803
P02.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_02/P02.csv,session_02,P02,review,Excluded windows around 3 exact direction reversals; Curvature describes retained portions only (89.9% of path length),partial_estimate,ok,local_mask_v1,89.8989898989899,90,94,"[{""start_s_px"": 0.0, ""end_s_px"": 15.394498413108765, ""reason"": ""endpoint""}, {""start_s_px"": 492.62394921948055, ""end_s_px"": 508.0184476325893, ""reason"": ""endpoint""}, {""start_s_px"": 0.0, ""end_s_px"": 16.394498413108764, ""reason"": ""direction_reversal""}, {""start_s_px"": 479.4018240802701, ""end_s_px"": 508.0184476325893, ""reason"": ""direction_reversal""}, {""start_s_px"": 481.4018240802701, ""end_s_px"": 508.0184476325893, ""reason"": ""direction_reversal""}]",3,0,100,7,0.5311731227191894,-0.4201901819866578,2f8f217b,human,,,,,,,105,59,508.01844763258924,468.15809295578777,1.0851429362785059,66.42200672783557,0.7528067919993191,674.8324444355554,0.2235354600124992,5.7459584968455495,21.265249997668434,5.2119001584873965,483.8233148578105,16.808022872643782,0.007104684466705419,0.05974021327965425,0.03444433670194051,77.82673062643708,30.78899682621753,0.012986179426871436
P03.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_02/P03.csv,session_02,P03,ok,,estimated,ok,local_mask_v1,93.93939393939394,94,94,"[{""start_s_px"": 0.0, ""end_s_px"": 8.776209437433184, ""reason"": ""endpoint""}, {""start_s_px"": 280.8387019978619, ""end_s_px"": 289.6149114352951, ""reason"": ""endpoint""}]",0,0,100,7,-0.22590668505937642,0.10927438486787243,9793684a,human,,,,,,,46,16,289.6149114352951,289.0847626562147,1.001833886968684,5.590055958507156,0.3077148330048658,941.1795609824096,0.1668434570092358,5.734375001338721,19.775792003201786,4.276214146843573,295.24396691549856,0.4984436481307466,0.0018122235970852972,0.014396894386574755,0.0066873298210893195,33.13608305156178,17.55241887486637,0.002781529985882987
P04.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_02/P04.csv,session_02,P04,review,Excluded windows touching 2 sparse source gaps; Curvature describes retained portions only (50.5% of path length),partial_estimate,ok,local_mask_v1,50.505050505050505,52,94,"[{""start_s_px"": 0.0, ""end_s_px"": 19.14647196488387, ""reason"": ""endpoint""}, {""start_s_px"": 612.6871028762838, ""end_s_px"": 631.8335748411677, ""reason"": ""endpoint""}, {""start_s_px"": 102.08845597775486, ""end_s_px"": 270.47751822009945, ""reason"": ""sparse_source""}, {""start_s_px"": 232.18457429033174, ""end_s_px"": 368.47751822009945, ""reason"": ""sparse_source""}]",0,2,100,7,0.2023045122323888,-0.5209195182359204,429e01df,human,,,,,,,69,19,631.8335748411677,612.3667201930556,1.031789537226933,26.368186688704235,0.5335314170006313,1184.2481149341952,0.28112591700482875,5.743353998695955,40.172374996473025,7.704618285452546,618.4690776425285,2.3006959849466284,0.004312463095786726,0.03341736921735557,0.024909172115886658,130.09611831257686,38.29294392976774,0.008313588280070167
P05.csv,/Users/lizaafonin/Documents/cs/גאומטריה יישומית/project/data/session_02/P05.csv,session_02,P05,ok,,estimated,ok,local_mask_v1,93.93939393939394,94,94,"[{""start_s_px"": 0.0, ""end_s_px"": 17.89135089102109, ""reason"": ""endpoint""}, {""start_s_px"": 572.5232285126749, ""end_s_px"": 590.4145794036959, ""reason"": ""endpoint""}]",0,0,100,7,0.6527899993893063,-0.3342520381971993,da14a379,human,,,,,,,71,32,590.4145794036959,585.0854638426766,1.0091082686040758,19.373238100216867,0.58319983399997,1012.3709661476453,0.20413987500069197,5.732311998144709,33.84729200479342,4.2630344577031245,616.9375981410113,1.9942820480329262,0.0015805709205217332,0.013544710591292754,0.009394135896158068,68.0,35.78270178204218,0.002950467426316509
